270 , 0 , 0 , 276.9468 , 69.45362 , 290.6855 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270 , 0 , 0 , 274.7709 , 62.55217 , 297.5413 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.3263 , 90 , 270 , 273.2371 , 60.28086 , 299.779 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.6563 , 131.42 , 228.5799 , 271.2552 , 81.71309 , 278.2959 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.6563 , 131.42 , 228.5799 , 271.4073 , 83.36061 , 276.6489 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.4905 , 131.4205 , 228.5802 , 271.3028 , 77.936 , 282.0758 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.3414 , 131.4205 , 228.5807 , 271.0904 , 71.62936 , 288.3839 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.3414 , 131.4205 , 228.5807 , 271.0522 , 72.90867 , 287.1026 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.2076 , 131.4209 , 228.5808 , 270.9889 , 66.2675 , 293.7452 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.0868 , 131.4211 , 228.5811 , 270.9251 , 61.73413 , 298.2776 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
271.0868 , 131.4211 , 228.5811 , 270.9251 , 61.73413 , 298.2776 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.9778 , 131.4212 , 228.5813 , 270.8691 , 57.55638 , 302.4546 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.9778 , 131.4212 , 228.5813 , 270.8446 , 60.22544 , 299.7838 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.88 , 131.4214 , 228.5812 , 270.8185 , 53.73222 , 306.2779 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.7921 , 131.4214 , 228.5815 , 270.7723 , 50.24895 , 309.7603 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.7921 , 131.4214 , 228.5815 , 270.7418 , 53.184 , 306.8239 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
270.7127 , 131.421 , 228.5819 , 270.7301 , 47.08504 , 312.9234 , 274.198 , 93.33005 , 269.9999 , 276.494 , 273.33 , 90.00006
